SaleID,Date,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesRepID,RegionID
S10394,2025-08-30,C004,P001,3,32.74,0.0,SR02,R01
S10396,2025-07-09,C001,P004,1,90.37,0.05,SR02,R03
S10397,2025-03-13,C003,P004,6,72.29,0.1,SR01,R02
S10399,2025-03-24,C001,P002,2,96.89,0.05,SR03,R03
S10400,2025-04-24,C004,P003,4,86.46,0.15,SR01,R02
S10402,2025-03-10,C002,P002,6,55.73,0.0,SR03,R03
S10403,2025-06-10,C001,P003,6,53.75,0.0,SR03,R02
S10404,2025-04-17,C004,P004,9,85.99,0.0,SR03,R03
S10405,2025-05-20,C003,P002,2,23.42,0.0,SR03,R01
S10406,2025-05-30,C001,P001,1,50.66,0.05,SR03,R01
S10407,2025-04-09,C003,P002,2,67.29,0.15,SR01,R01
S10408,2025-06-16,C002,P004,3,95.07,0.0,SR03,R01
S10409,2025-05-24,C004,P001,9,90.93,0.05,SR03,R02
S10410,2025-06-08,C003,P004,9,58.05,0.1,SR02,R02
S10411,2025-02-13,C002,P001,5,64.6,0.05,SR01,R02
S10412,2025-03-28,C004,P004,7,86.72,0.15,SR03,R03
S10413,2025-03-25,C004,P002,3,76.99,0.0,SR02,R01
S10414,2025-04-06,C003,P004,2,89.14,0.0,SR01,R03
S10415,2025-08-28,C003,P003,6,90.63,0.0,SR01,R01
S10416,2025-08-05,C003,P002,6,84.93,0.15,SR03,R03
S10417,2025-08-27,C004,P004,5,10.84,0.1,SR01,R02
S10418,2025-03-13,C004,P002,1,37.98,0.1,SR02,R02
S10419,2025-06-30,C004,P004,2,46.32,0.05,SR01,R02
S10420,2025-06-22,C003,P004,7,71.01,0.05,SR03,R03
S10421,2025-07-11,C003,P002,2,37.62,0.0,SR03,R02
S10422,2025-04-04,C002,P001,5,39.12,0.0,SR02,R02
S10423,2025-06-01,C001,P001,4,46.02,0.0,SR01,R01
S10424,2025-06-08,C002,P004,1,95.98,0.05,SR02,R03
S10425,2025-01-15,C001,P003,5,49.34,0.0,SR01,R03
S10426,2025-04-29,C002,P003,1,22.66,0.05,SR01,R02
S10427,2025-01-21,C003,P004,3,10.57,0.05,SR01,R03
S10428,2025-01-21,C004,P004,9,31.3,0.15,SR01,R02
S10429,2025-08-09,C001,P002,7,94.49,0.0,SR03,R03
S10430,2025-04-16,C004,P003,2,95.95,0.0,SR03,R01
S10431,2025-08-21,C001,P002,5,57.61,0.05,SR02,R03
S10432,2025-03-06,C004,P001,4,68.17,0.05,SR01,R02
S10433,2025-05-29,C002,P002,7,81.63,0.05,SR02,R03
S10434,2025-07-02,C004,P004,4,15.03,0.15,SR02,R03
S10435,2025-03-10,C001,P002,9,43.69,0.15,SR03,R01
S10436,2025-07-26,C003,P002,3,67.8,0.05,SR02,R03
S10437,2025-04-20,C001,P002,6,90.84,0.15,SR02,R01
S10438,2025-02-24,C004,P004,5,75.41,0.15,SR02,R01
S10439,2025-04-23,C002,P004,8,41.51,0.1,SR01,R01
S10440,2025-08-01,C001,P003,1,91.9,0.0,SR01,R02
S10441,2025-02-15,C002,P002,2,69.82,0.05,SR02,R01
S10442,2025-03-11,C003,P001,7,84.72,0.1,SR02,R03
S10443,2025-07-01,C002,P002,1,44.7,0.1,SR01,R03
S10444,2025-06-22,C002,P001,5,10.19,0.15,SR01,R01
S10445,2025-07-28,C001,P003,8,24.96,0.05,SR02,R01
S10446,2025-08-11,C002,P002,5,93.45,0.15,SR02,R01
S10447,2025-04-06,C002,P001,5,12.98,0.1,SR01,R02
S10448,2025-04-30,C002,P002,9,63.64,0.1,SR01,R01
S10449,2025-02-05,C004,P002,5,46.82,0.1,SR01,R01
S10450,2025-02-03,C002,P003,1,48.66,0.0,SR01,R01
S10451,2025-02-24,C002,P001,3,46.07,0.05,SR02,R01
S10452,2025-01-23,C002,P001,5,16.07,0.0,SR01,R01
S10454,2025-02-13,C001,P001,2,15.66,0.1,SR01,R03
S10455,2025-04-10,C002,P002,4,14.85,0.1,SR03,R03
S10456,2025-01-28,C002,P003,4,17.7,0.0,SR03,R02
S10457,2025-03-05,C004,P004,3,72.7,0.15,SR01,R02
S10458,2025-06-20,C002,P004,6,20.28,0.05,SR02,R03
S10459,2025-05-21,C003,P002,2,33.53,0.15,SR01,R01
S10460,2025-03-13,C002,P003,3,69.13,0.15,SR01,R01
S10461,2025-02-12,C001,P004,2,20.1,0.1,SR01,R02
S10462,2025-08-28,C001,P003,8,91.92,0.0,SR01,R02
S10464,2025-08-07,C001,P004,5,96.68,0.0,SR01,R02
S10465,2025-05-19,C004,P004,4,27.33,0.0,SR01,R01
S10466,2025-07-19,C001,P003,1,12.76,0.0,SR03,R03
S10467,2025-06-03,C003,P004,7,63.13,0.05,SR01,R02
S10468,2025-08-02,C002,P001,6,39.59,0.15,SR02,R03
S10469,2025-02-19,C001,P004,1,61.52,0.1,SR03,R02
S10470,2025-02-18,C001,P002,9,52.63,0.1,SR01,R03
S10475,2025-06-20,C001,P004,2,47.44,0.1,SR02,R03
S10476,2025-02-11,C004,P003,5,70.64,0.15,SR02,R01
S10477,2025-01-13,C004,P004,1,14.51,0.0,SR01,R03
S10479,2025-07-23,C001,P001,6,53.07,0.1,SR02,R01
S10481,2025-07-19,C003,P002,5,78.02,0.05,SR01,R03
S10482,2025-06-08,C001,P003,5,23.95,0.15,SR01,R01
S10483,2025-07-19,C003,P001,2,55.83,0.0,SR01,R02
S10484,2025-04-02,C004,P001,3,80.54,0.1,SR03,R02
S10485,2025-03-09,C002,P003,3,57.21,0.15,SR01,R03
S10486,2025-03-05,C003,P002,3,42.1,0.0,SR02,R01
S10487,2025-05-24,C004,P004,3,43.9,0.1,SR02,R03
S10488,2025-03-09,C002,P004,4,43.03,0.15,SR01,R03
S10489,2025-08-23,C001,P004,1,11.8,0.15,SR02,R03
S10490,2025-05-03,C004,P001,4,75.75,0.05,SR02,R01
S10491,2025-02-22,C004,P001,4,64.98,0.1,SR03,R02
S10492,2025-01-27,C001,P003,8,34.18,0.0,SR03,R02
S10493,2025-02-05,C001,P003,4,66.7,0.1,SR01,R01
S10494,2025-04-10,C001,P004,5,37.79,0.05,SR03,R03
S10495,2025-05-21,C002,P004,4,31.9,0.0,SR02,R02
S10496,2025-06-25,C002,P004,5,76.7,0.15,SR01,R03
S10497,2025-07-07,C001,P001,3,82.82,0.05,SR01,R02
S10498,2025-07-25,C002,P004,3,66.31,0.0,SR02,R03
S10499,2025-04-16,C004,P001,8,80.57,0.0,SR02,R03
S10500,2025-04-11,C002,P004,1,42.91,0.1,SR02,R03
S10501,2025-04-21,C004,P003,3,16.46,0.15,SR02,R02
S10502,2025-06-28,C004,P003,2,64.44,0.05,SR03,R03
S10503,2025-01-14,C002,P001,6,33.04,0.15,SR02,R02
S10505,2025-06-20,C003,P004,6,42.23,0.1,SR03,R02
S10507,2025-06-02,C002,P001,3,59.76,0.1,SR02,R01
S10508,2025-02-03,C004,P003,4,83.57,0.05,SR02,R02
S10509,2025-07-17,C003,P001,8,84.91,0.15,SR01,R03
S10510,2025-08-20,C004,P001,9,16.15,0.0,SR01,R02
S10511,2025-07-12,C004,P003,8,36.56,0.05,SR02,R03
S10512,2025-07-07,C004,P002,9,88.38,0.0,SR03,R01
S10513,2025-08-26,C004,P004,8,46.36,0.0,SR02,R02
S10514,2025-07-28,C003,P001,5,56.34,0.1,SR03,R01
S10515,2025-07-24,C002,P004,5,26.5,0.05,SR02,R02
S10516,2025-04-15,C002,P004,1,59.74,0.15,SR03,R02
S10517,2025-08-30,C004,P004,8,33.82,0.1,SR02,R01
S10518,2025-04-07,C004,P004,2,84.63,0.1,SR01,R03
S10519,2025-04-25,C002,P002,6,28.02,0.1,SR01,R03
S10520,2025-02-08,C001,P002,6,42.39,0.05,SR02,R03
S10521,2025-04-20,C004,P004,4,18.56,0.05,SR02,R02
S10522,2025-07-11,C003,P003,9,62.92,0.0,SR03,R03
S10523,2025-06-15,C003,P004,3,94.78,0.0,SR03,R03
S10524,2025-03-14,C004,P001,8,25.58,0.0,SR02,R02
S10525,2025-04-22,C004,P004,2,11.78,0.0,SR03,R01
S10526,2025-03-06,C002,P002,5,48.02,0.1,SR01,R03
S10527,2025-04-12,C001,P001,6,77.36,0.15,SR01,R01
S10528,2025-02-24,C002,P001,2,97.76,0.0,SR02,R02
S10529,2025-07-13,C001,P002,7,14.62,0.05,SR01,R02
S10530,2025-03-15,C003,P002,5,80.74,0.0,SR03,R03
S10531,2025-07-03,C002,P001,4,43.18,0.05,SR02,R03
S10532,2025-02-11,C002,P002,4,23.84,0.15,SR01,R01
S10533,2025-04-09,C004,P002,2,27.31,0.1,SR02,R03
S10534,2025-05-08,C004,P004,9,93.15,0.15,SR01,R01
S10535,2025-01-13,C003,P001,1,82.84,0.15,SR01,R02
S10536,2025-04-09,C001,P002,1,38.06,0.1,SR01,R01
S10537,2025-05-20,C001,P002,4,94.62,0.05,SR01,R02
S10538,2025-07-23,C003,P001,3,19.47,0.15,SR02,R03
S10539,2025-05-20,C001,P004,9,39.03,0.1,SR01,R01
S10540,2025-08-08,C004,P002,7,68.76,0.05,SR01,R01
S10541,2025-08-21,C003,P004,2,99.95,0.05,SR01,R01
S10542,2025-05-12,C004,P004,4,51.91,0.05,SR02,R03
S10543,2025-06-08,C003,P004,5,82.96,0.1,SR01,R03
S10544,2025-05-03,C003,P003,4,92.43,0.0,SR01,R03
S10545,2025-08-31,C001,P001,4,10.87,0.1,SR01,R01
S10546,2025-08-22,C002,P003,4,36.0,0.15,SR02,R01
S10547,2025-03-31,C003,P001,8,19.03,0.1,SR01,R02
S10549,2025-05-28,C003,P004,4,61.03,0.15,SR02,R02
S10550,2025-08-31,C001,P004,1,18.6,0.1,SR03,R03
S10551,2025-02-17,C003,P004,6,47.87,0.1,SR02,R02
S10552,2025-08-11,C001,P004,5,56.26,0.15,SR03,R02
S10553,2025-05-16,C003,P003,5,72.8,0.0,SR03,R01
S10554,2025-07-20,C003,P004,6,80.15,0.0,SR03,R01
S10555,2025-08-27,C003,P004,8,17.91,0.05,SR03,R02
S10556,2025-03-01,C001,P004,6,53.89,0.0,SR03,R02
S10557,2025-01-17,C002,P003,6,24.5,0.1,SR02,R03
S10558,2025-06-16,C003,P002,7,77.79,0.15,SR01,R01
S10559,2025-02-24,C001,P001,8,69.19,0.05,SR02,R03
S10560,2025-03-18,C004,P001,4,75.07,0.1,SR02,R02
S10561,2025-01-31,C001,P002,7,16.75,0.05,SR01,R03
S10562,2025-04-11,C001,P002,8,55.93,0.15,SR01,R01
S10563,2025-01-28,C002,P003,6,85.65,0.1,SR02,R02
S10564,2025-02-01,C004,P001,9,74.2,0.05,SR02,R02
S10566,2025-07-25,C002,P002,4,28.55,0.0,SR02,R01
S10568,2025-03-14,C003,P003,2,49.72,0.0,SR03,R02
S10569,2025-03-11,C003,P004,8,57.09,0.0,SR02,R03
S10570,2025-06-28,C001,P002,6,32.69,0.15,SR03,R02
S10571,2025-07-26,C001,P003,4,44.31,0.0,SR03,R02
S10572,2025-01-30,C003,P001,7,71.83,0.05,SR02,R01
S10573,2025-05-24,C004,P003,8,68.08,0.0,SR02,R01
S10574,2025-06-08,C001,P001,3,19.94,0.0,SR01,R03
S10577,2025-08-01,C003,P002,3,53.52,0.15,SR02,R03
S10579,2025-03-08,C001,P004,5,22.63,0.1,SR02,R03
S10582,2025-02-14,C004,P003,6,45.9,0.0,SR02,R03
S10583,2025-01-28,C002,P003,7,76.27,0.05,SR01,R03
S10584,2025-08-17,C003,P003,2,90.92,0.05,SR03,R01
S10585,2025-08-26,C001,P001,1,33.55,0.1,SR03,R03
S10586,2025-07-05,C004,P004,7,31.73,0.1,SR03,R03
S10587,2025-04-28,C004,P001,6,42.46,0.05,SR02,R01
S10589,2025-05-06,C001,P004,2,19.99,0.15,SR02,R01
S10590,2025-05-12,C001,P003,2,30.82,0.05,SR03,R01
S10591,2025-06-10,C004,P002,2,88.59,0.05,SR03,R02
S10592,2025-07-09,C003,P003,8,60.99,0.15,SR03,R02
S10593,2025-03-22,C003,P002,1,34.1,0.1,SR03,R03
S10594,2025-07-19,C002,P004,3,94.92,0.0,SR02,R01
S10595,2025-03-25,C003,P004,8,79.69,0.1,SR01,R02
S10596,2025-02-11,C002,P001,6,42.62,0.15,SR03,R03
S10597,2025-06-15,C002,P004,7,78.89,0.15,SR01,R02
S10598,2025-02-17,C004,P002,2,63.64,0.15,SR03,R02
S10599,2025-02-11,C002,P004,9,71.54,0.15,SR01,R02
S10600,2025-07-04,C003,P004,7,38.93,0.0,SR01,R03
S10601,2025-08-20,C003,P004,3,28.85,0.05,SR01,R02
S10602,2025-06-28,C003,P003,9,32.82,0.05,SR02,R03
S10603,2025-05-17,C004,P003,3,17.54,0.15,SR01,R01
S10604,2025-07-31,C002,P004,8,52.39,0.0,SR02,R01
S10605,2025-01-08,C001,P002,7,46.56,0.15,SR01,R01
S10606,2025-08-21,C002,P004,3,10.23,0.0,SR02,R01
S10607,2025-04-20,C002,P002,5,87.07,0.05,SR03,R02
S10608,2025-03-11,C004,P004,7,71.37,0.0,SR03,R02
S10609,2025-04-21,C002,P003,3,50.21,0.05,SR01,R01
S10611,2025-03-13,C002,P001,9,94.65,0.1,SR03,R02
S10612,2025-03-05,C004,P003,2,18.56,0.0,SR02,R02
S10613,2025-06-29,C002,P003,3,65.36,0.15,SR02,R03
S10614,2025-03-01,C004,P004,1,83.53,0.1,SR03,R03
S10615,2025-03-30,C004,P001,1,25.57,0.1,SR02,R03
S10616,2025-02-08,C004,P002,1,21.52,0.1,SR02,R01
S10617,2025-05-14,C002,P001,3,33.38,0.1,SR02,R01
S10618,2025-01-18,C001,P004,6,35.17,0.1,SR03,R03
S10620,2025-08-09,C004,P001,4,80.24,0.1,SR03,R01
S10623,2025-02-27,C002,P003,4,25.27,0.0,SR03,R01
S10625,2025-06-22,C001,P003,4,38.67,0.1,SR02,R03
S10626,2025-05-03,C003,P001,4,34.51,0.1,SR02,R03
S10627,2025-08-05,C004,P004,3,37.79,0.0,SR01,R02
S10628,2025-05-04,C002,P002,8,77.88,0.15,SR02,R03
S10629,2025-06-27,C003,P004,7,33.99,0.15,SR03,R03
S10630,2025-08-19,C002,P004,3,82.07,0.0,SR02,R02
S10631,2025-05-17,C004,P001,4,18.19,0.05,SR01,R03
S10632,2025-07-09,C002,P003,8,63.57,0.05,SR02,R01
S10633,2025-05-01,C003,P001,3,87.67,0.15,SR01,R02
S10634,2025-03-02,C001,P002,5,17.14,0.05,SR03,R02
S10635,2025-05-18,C004,P003,5,67.14,0.0,SR03,R03
S10636,2025-05-06,C002,P004,5,56.05,0.15,SR02,R01
S10637,2025-07-11,C003,P001,5,39.87,0.15,SR01,R02
S10638,2025-07-11,C002,P004,9,19.06,0.0,SR03,R03
S10639,2025-08-02,C002,P001,5,70.88,0.0,SR02,R03
S10640,2025-07-12,C001,P002,9,37.84,0.0,SR03,R02
S10641,2025-03-18,C001,P002,9,40.5,0.1,SR02,R02
S10642,2025-05-22,C004,P001,4,74.58,0.05,SR01,R03
S10643,2025-01-23,C004,P002,9,95.08,0.05,SR02,R02
S10644,2025-08-19,C004,P004,2,40.03,0.15,SR03,R01
S10645,2025-06-05,C004,P003,3,77.21,0.05,SR02,R01
S10646,2025-04-03,C003,P001,1,96.09,0.15,SR03,R03
S10647,2025-06-17,C004,P004,7,18.8,0.15,SR01,R01
S10648,2025-07-11,C004,P001,9,57.63,0.1,SR03,R03
S10649,2025-04-07,C002,P003,3,11.0,0.15,SR03,R02
S10650,2025-05-10,C002,P002,8,84.27,0.1,SR01,R02
S10651,2025-08-13,C003,P003,1,35.82,0.05,SR01,R03
S10652,2025-08-04,C002,P003,6,39.95,0.1,SR02,R03
S10653,2025-01-12,C002,P001,6,71.86,0.0,SR01,R02
S10654,2025-03-15,C003,P003,5,81.03,0.1,SR03,R03
S10655,2025-04-21,C001,P002,4,46.0,0.15,SR02,R01
S10656,2025-07-16,C002,P001,3,69.9,0.05,SR01,R01
S10657,2025-07-10,C001,P002,4,96.07,0.15,SR03,R01
S10658,2025-03-05,C001,P003,7,89.82,0.05,SR01,R02
S10659,2025-05-19,C001,P003,7,73.12,0.15,SR03,R02
S10660,2025-03-06,C003,P002,3,94.88,0.1,SR01,R02
S10661,2025-05-31,C004,P001,3,88.83,0.15,SR02,R03
S10664,2025-06-18,C004,P003,1,83.57,0.05,SR03,R01
S10665,2025-06-26,C001,P003,7,55.2,0.05,SR02,R02
S10666,2025-05-25,C004,P004,8,55.21,0.1,SR02,R03
S10667,2025-03-16,C001,P001,7,10.79,0.15,SR02,R03
S10668,2025-02-24,C004,P001,8,12.72,0.0,SR03,R01
S10669,2025-05-02,C001,P003,9,77.16,0.1,SR02,R01
S10670,2025-01-27,C002,P004,4,59.93,0.05,SR02,R03
S10671,2025-06-24,C001,P001,3,78.49,0.1,SR01,R01
S10672,2025-06-11,C004,P004,7,95.47,0.05,SR03,R01
S10673,2025-05-16,C002,P004,9,50.73,0.05,SR02,R03
S10674,2025-01-23,C001,P004,9,17.96,0.1,SR02,R01
S10675,2025-01-26,C002,P004,8,66.39,0.15,SR02,R03
S10676,2025-06-11,C002,P002,3,18.98,0.1,SR01,R03
S10678,2025-06-09,C004,P002,2,57.5,0.0,SR01,R01
S10679,2025-01-06,C003,P004,6,74.1,0.15,SR02,R03
S10680,2025-07-12,C004,P001,5,41.59,0.15,SR03,R02
S10681,2025-06-27,C001,P001,4,22.95,0.0,SR03,R02
S10682,2025-07-15,C003,P002,3,31.26,0.15,SR01,R02
S10683,2025-08-05,C002,P004,8,71.53,0.05,SR02,R01
S10685,2025-02-09,C003,P001,9,58.67,0.05,SR02,R02
S10686,2025-06-10,C002,P003,3,39.07,0.15,SR01,R03
S10687,2025-05-11,C004,P002,5,85.3,0.0,SR01,R01
S10688,2025-03-20,C001,P002,4,99.95,0.15,SR02,R01
S10689,2025-06-04,C001,P003,6,38.1,0.05,SR03,R02
S10690,2025-03-06,C002,P004,2,74.68,0.15,SR03,R01
S10691,2025-02-26,C004,P001,6,25.4,0.15,SR01,R01
S10693,2025-02-21,C003,P002,8,48.78,0.15,SR01,R03
S10694,2025-03-17,C001,P004,6,64.48,0.05,SR03,R02
S10695,2025-04-13,C004,P003,8,31.38,0.0,SR02,R02
S10696,2025-01-26,C002,P001,7,86.65,0.15,SR02,R03
S10697,2025-01-27,C001,P004,6,25.6,0.0,SR01,R01
S10698,2025-05-19,C002,P002,9,93.57,0.1,SR02,R02
S10699,2025-03-27,C004,P001,9,15.51,0.15,SR02,R03
S10700,2025-08-22,C003,P004,4,35.92,0.1,SR02,R01
S10701,2025-01-29,C001,P002,8,60.67,0.0,SR02,R01
S10702,2025-04-16,C004,P001,3,87.26,0.0,SR01,R01
S10703,2025-04-06,C004,P004,5,61.93,0.05,SR02,R02
S10704,2025-05-01,C002,P002,3,29.45,0.1,SR03,R02
S10705,2025-04-14,C001,P001,4,87.31,0.1,SR01,R03
S10706,2025-06-26,C004,P001,5,63.65,0.05,SR02,R03
S10707,2025-05-21,C003,P002,8,30.91,0.1,SR01,R03
S10709,2025-06-03,C002,P001,3,70.78,0.0,SR02,R03
S10710,2025-08-01,C003,P003,8,71.25,0.0,SR02,R02
S10711,2025-03-17,C004,P003,4,75.16,0.0,SR01,R01
S10712,2025-02-08,C004,P003,2,90.62,0.15,SR01,R01
S10713,2025-06-20,C004,P004,3,84.23,0.05,SR01,R02
S10714,2025-02-21,C004,P004,8,64.69,0.15,SR01,R01
S10716,2025-05-03,C003,P001,2,77.46,0.1,SR02,R01
S10717,2025-08-05,C001,P002,7,97.75,0.05,SR01,R01
S10718,2025-04-10,C004,P004,5,37.5,0.15,SR01,R03
S10719,2025-07-31,C003,P002,6,64.62,0.15,SR01,R02
S10720,2025-01-02,C003,P003,2,79.18,0.05,SR03,R01
S10721,2025-06-23,C003,P002,7,67.52,0.0,SR02,R02
S10722,2025-07-28,C003,P002,1,93.03,0.05,SR01,R02
S10723,2025-02-28,C002,P001,5,52.6,0.05,SR02,R03
S10724,2025-04-10,C003,P001,9,57.87,0.05,SR02,R03
S10725,2025-07-04,C002,P002,7,13.44,0.0,SR01,R03
S10726,2025-07-10,C002,P001,9,91.02,0.05,SR03,R01
S10727,2025-06-08,C004,P003,9,33.61,0.0,SR03,R01
S10728,2025-06-16,C001,P003,1,98.06,0.15,SR02,R01
S10729,2025-03-26,C001,P002,8,28.19,0.15,SR01,R01
S10730,2025-01-22,C003,P004,7,32.81,0.0,SR02,R03
S10732,2025-05-11,C001,P004,3,69.45,0.05,SR01,R02
S10733,2025-07-11,C001,P004,6,49.66,0.15,SR03,R02
S10736,2025-08-31,C001,P002,4,96.25,0.1,SR02,R01
S10737,2025-06-15,C001,P004,7,96.58,0.1,SR02,R02
S10738,2025-04-12,C002,P002,4,39.52,0.1,SR02,R01
S10739,2025-06-18,C004,P001,2,71.21,0.0,SR01,R02
S10740,2025-07-31,C002,P001,7,74.97,0.0,SR03,R01
S10741,2025-03-14,C001,P004,8,68.81,0.05,SR01,R02
S10742,2025-07-08,C003,P003,1,20.17,0.15,SR01,R01
S10743,2025-01-08,C004,P003,5,58.55,0.15,SR01,R03
S10744,2025-04-08,C002,P004,8,78.69,0.0,SR03,R01
S10745,2025-03-15,C004,P003,1,28.07,0.15,SR01,R02
S10746,2025-03-19,C004,P003,3,41.34,0.05,SR03,R02
S10747,2025-06-11,C002,P004,2,28.34,0.0,SR02,R02
S10748,2025-07-06,C003,P003,3,89.82,0.15,SR02,R03
S10749,2025-07-03,C001,P001,3,87.27,0.1,SR01,R03
S10750,2025-08-02,C001,P002,3,25.23,0.0,SR02,R02
S10751,2025-06-28,C003,P004,1,78.45,0.15,SR02,R02
S10752,2025-02-28,C004,P003,3,42.76,0.15,SR02,R02
S10753,2025-01-29,C003,P003,2,71.76,0.05,SR01,R01
S10754,2025-04-03,C004,P004,9,54.4,0.05,SR01,R02
S10755,2025-03-03,C002,P001,8,52.48,0.1,SR03,R01
S10756,2025-05-15,C004,P001,6,89.32,0.1,SR02,R03
S10757,2025-05-14,C001,P001,7,67.33,0.1,SR01,R03
S10758,2025-08-17,C001,P001,1,31.22,0.05,SR02,R02
S10759,2025-03-09,C004,P002,7,19.97,0.15,SR01,R03
S10761,2025-01-17,C003,P002,8,23.8,0.0,SR03,R01
S10762,2025-06-01,C004,P001,6,76.07,0.05,SR01,R02
S10764,2025-06-06,C001,P004,2,22.61,0.05,SR03,R03
S10765,2025-03-29,C003,P003,4,79.9,0.05,SR01,R02
S10766,2025-04-08,C004,P004,8,91.4,0.0,SR03,R02
S10767,2025-03-19,C003,P002,4,20.94,0.1,SR01,R02
S10768,2025-01-27,C003,P003,8,16.04,0.0,SR03,R01
S10769,2025-01-13,C001,P001,4,86.49,0.05,SR01,R03
S10770,2025-06-02,C001,P004,9,55.09,0.1,SR03,R02
S10771,2025-02-13,C004,P003,1,70.71,0.0,SR03,R02
S10772,2025-04-05,C004,P004,6,49.73,0.05,SR01,R02
S10773,2025-02-16,C001,P001,1,47.12,0.05,SR03,R01
S10774,2025-03-25,C002,P002,6,36.97,0.15,SR01,R01
S10775,2025-06-03,C001,P003,4,60.66,0.15,SR03,R02
S10776,2025-04-16,C002,P003,8,24.38,0.05,SR03,R03
S10777,2025-04-05,C003,P003,8,74.55,0.0,SR01,R01
S10778,2025-07-28,C004,P002,9,59.45,0.15,SR03,R02
S10779,2025-06-20,C003,P002,7,86.28,0.0,SR03,R03
S10780,2025-06-19,C003,P003,8,92.89,0.0,SR01,R02
S10782,2025-06-13,C004,P003,4,64.11,0.05,SR01,R01
S10783,2025-03-20,C002,P001,4,38.69,0.15,SR02,R03
S10784,2025-08-04,C001,P004,6,42.15,0.0,SR03,R01
S10785,2025-03-22,C001,P001,7,68.73,0.1,SR02,R01
S10786,2025-04-30,C003,P001,9,74.08,0.15,SR02,R03
S10787,2025-04-11,C002,P002,6,24.52,0.1,SR01,R01
S10788,2025-05-28,C001,P003,2,99.82,0.05,SR02,R03
S10789,2025-01-18,C004,P001,7,19.68,0.15,SR02,R03
S10792,2025-07-21,C003,P001,4,63.19,0.0,SR01,R01
S10793,2025-04-28,C001,P003,2,58.04,0.05,SR02,R01
S10794,2025-05-03,C002,P002,8,15.21,0.05,SR03,R01
S10795,2025-01-25,C003,P002,6,99.63,0.0,SR01,R02
S10796,2025-02-28,C001,P001,8,98.31,0.05,SR03,R02
S10797,2025-02-16,C002,P002,9,57.19,0.15,SR02,R02
S10798,2025-01-22,C002,P004,3,28.75,0.05,SR02,R02
S10799,2025-05-19,C003,P002,8,26.46,0.1,SR01,R02
S10800,2025-04-17,C003,P001,8,15.13,0.05,SR02,R03
S10801,2025-07-17,C004,P003,5,65.07,0.1,SR03,R01
S10802,2025-08-04,C004,P004,6,53.04,0.05,SR03,R02
S10803,2025-02-18,C001,P002,5,47.47,0.15,SR02,R03
S10804,2025-04-15,C004,P003,6,57.27,0.0,SR02,R03
S10805,2025-05-25,C004,P003,1,88.56,0.0,SR03,R02
S10806,2025-02-26,C003,P003,2,16.36,0.1,SR02,R02
S10807,2025-01-14,C001,P001,8,58.97,0.05,SR02,R02
S10808,2025-01-08,C002,P002,1,73.09,0.05,SR02,R02
S10809,2025-07-03,C003,P004,9,97.36,0.15,SR03,R03
S10810,2025-01-23,C002,P001,7,76.57,0.05,SR02,R01
S10811,2025-02-13,C004,P003,1,59.33,0.1,SR03,R01
S10812,2025-03-07,C004,P002,5,79.01,0.1,SR01,R03
S10814,2025-03-10,C002,P004,1,89.99,0.1,SR02,R01
S10815,2025-03-23,C001,P003,1,18.02,0.1,SR02,R02
S10816,2025-01-01,C003,P001,5,61.73,0.15,SR01,R01
S10817,2025-03-24,C004,P001,4,80.78,0.1,SR02,R01
S10818,2025-04-12,C004,P004,5,70.47,0.1,SR03,R01
S10819,2025-08-14,C001,P004,6,47.53,0.0,SR02,R03
S10820,2025-05-21,C003,P002,1,39.02,0.15,SR03,R02
S10821,2025-01-14,C001,P002,2,66.43,0.0,SR03,R01
S10823,2025-05-22,C004,P003,5,45.28,0.15,SR03,R01
S10824,2025-04-04,C004,P004,9,85.31,0.05,SR03,R02
S10825,2025-04-10,C001,P004,7,38.41,0.1,SR02,R01
S10826,2025-03-11,C002,P004,4,68.04,0.0,SR02,R03
S10827,2025-05-06,C004,P003,5,88.61,0.1,SR02,R01
S10828,2025-07-07,C003,P001,7,65.96,0.0,SR03,R01
S10829,2025-03-11,C004,P004,9,54.35,0.0,SR01,R03
S10831,2025-05-15,C002,P002,2,71.34,0.0,SR02,R02
S10832,2025-04-19,C001,P001,4,99.78,0.1,SR02,R01
S10833,2025-05-29,C001,P001,4,82.76,0.1,SR03,R02
S10834,2025-04-12,C002,P003,9,67.1,0.1,SR02,R03
S10835,2025-05-22,C003,P004,8,52.22,0.0,SR03,R02
S10837,2025-06-20,C002,P003,8,72.29,0.1,SR02,R03
S10838,2025-08-15,C003,P001,7,25.96,0.1,SR03,R01
S10839,2025-01-12,C003,P003,8,89.83,0.15,SR03,R03
S10840,2025-02-24,C002,P004,7,41.86,0.05,SR02,R03
S10842,2025-04-01,C003,P001,6,29.44,0.1,SR03,R01
S10843,2025-07-06,C003,P004,4,53.35,0.15,SR03,R02
S10844,2025-07-08,C002,P001,4,71.24,0.0,SR01,R02
S10845,2025-06-21,C002,P002,6,37.25,0.05,SR03,R01
S10846,2025-03-10,C004,P004,8,73.17,0.05,SR03,R01
S10847,2025-03-25,C003,P001,5,65.85,0.15,SR01,R02
S10848,2025-03-29,C001,P003,3,43.51,0.05,SR03,R01
S10849,2025-05-28,C004,P003,1,38.15,0.1,SR01,R03
S10851,2025-08-09,C003,P004,3,11.07,0.15,SR02,R02
